,ID,trial,TargetPosition,RT,ampWinner,ampAveraging
859,859,59,110,840,95,40.42069392335368
860,860,60,110,882,101,41.19535171687149
861,861,61,110,857,101,40.627483615071064
862,862,62,110,880,101,40.693778231522366
863,863,63,110,902,100,45.32127899888117
864,864,64,110,880,103,45.44698003413775
865,865,65,110,900,104,45.03490422391745
866,866,66,110,875,99,43.44947908294559
867,867,67,110,891,98,42.79601056762787
868,868,68,110,826,100,31.75599944043705
869,869,69,110,855,97,40.68838725385647
870,870,70,110,875,103,41.574731966232044
871,871,71,110,850,102,36.80940513169603
872,872,72,110,882,106,49.102275589890596
873,873,73,110,862,108,42.33267251817331
874,874,74,110,893,103,39.70703551099892
875,875,75,110,883,101,43.187482079201125
876,876,76,110,848,97,46.827787621842354
877,877,77,110,886,98,44.5907108759336
878,878,78,110,865,96,42.6617122081182
879,879,79,110,879,109,40.6326696660026
880,880,80,110,878,121,43.57769518713717
881,881,81,110,861,107,47.52930034212599
882,882,82,110,866,108,44.75068541801648
883,883,83,110,869,103,38.825873935063036
884,884,84,110,847,101,37.0597852907016
885,885,85,110,870,100,39.59873638941294
886,886,86,110,862,95,42.80768103230315
887,887,87,110,866,102,43.329774977208594
888,888,88,110,883,96,43.826540420685745
889,889,89,110,891,99,38.70862925576532
890,890,90,110,878,111,40.03866182910029
891,891,91,110,875,101,45.51444388943981
892,892,92,110,862,101,44.67331739095967
893,893,93,110,900,104,45.22975580414657
894,894,94,110,918,100,43.74048737760639
895,895,95,110,878,104,44.80947165904561
896,896,96,110,856,96,41.00102981786769
897,897,97,110,832,98,36.75700612221963
898,898,98,110,880,98,37.49857430484026
899,899,99,110,882,105,42.71621774068957
900,900,100,110,874,99,44.036726259609445
901,901,101,110,870,98,41.46073581147179
902,902,102,110,868,99,46.21823763374008
903,903,103,110,849,102,46.71906673251572
904,904,104,110,878,106,44.74240256865204
905,905,105,110,870,107,43.83589358453795
906,906,106,110,889,104,46.25884522580829
907,907,107,110,864,115,47.364382568628415
908,908,108,110,864,97,42.92370431987015
909,909,109,110,854,100,41.175161962632444
910,910,110,110,867,98,41.154361771055605
911,911,111,110,853,96,39.42813826051087
912,912,112,110,881,99,42.49369652056377
913,913,113,110,860,103,44.28462512001181
914,914,114,110,845,97,34.30043282355837
915,915,115,110,838,107,39.8177824431611
916,916,116,110,861,94,40.0475635832339
917,917,117,110,866,101,39.56943279080502
918,918,118,110,859,102,47.020051692081324
919,919,119,110,890,101,42.24471761999575
920,920,120,110,848,100,40.818601733441696
921,921,121,110,882,110,45.66125306708186
922,922,122,110,878,99,44.67831717070737
923,923,123,110,883,94,37.82572726407417
924,924,124,110,900,104,44.53207929393572
925,925,125,110,864,99,38.91091459900562
926,926,126,110,877,104,38.30115620039157
927,927,127,110,854,107,45.823037434398564
928,928,128,110,860,103,41.028471813750265
929,929,129,110,875,101,45.391561120240894
930,930,130,110,842,108,46.933908116126354
931,931,131,110,850,101,44.50497004533077
932,932,132,110,864,100,43.25364465014294
933,933,133,110,874,105,46.34923636540523
934,934,134,110,873,121,50.11363593230411
935,935,135,110,841,97,40.88599204636902
936,936,136,110,837,101,41.251375007002316
937,937,137,110,842,98,44.942600939787965
938,938,138,110,884,104,42.55055685333664
939,939,139,110,885,94,43.01367347585601
940,940,140,110,867,99,42.23111263171785
941,941,141,110,847,103,42.19175121929168
942,942,142,110,838,103,39.041526443223226
943,943,143,110,849,100,35.75587188961465
944,944,144,110,874,100,44.73310277448017
945,945,145,110,878,96,45.71090881656858
946,946,146,110,873,105,44.97333297477368
947,947,147,110,881,108,42.17085987488956
948,948,148,110,876,101,43.789575863232415
949,949,149,110,859,103,43.14807168242341
950,950,150,110,865,100,41.48739051486954
951,951,151,110,873,101,39.51025399378748
952,952,152,110,850,100,43.244020085632414
953,953,153,110,867,102,38.594736226789806
954,954,154,110,847,99,39.00197584775441
955,955,155,110,885,109,41.385801766796874
956,956,156,110,847,98,36.76267837764915
957,957,157,110,864,102,40.09451855200981
958,958,158,110,884,101,42.34248842283664
959,959,159,110,894,108,45.458673519377705
960,960,160,110,879,98,40.06799165135774
961,961,161,110,852,101,38.739161353793364
962,962,162,110,873,98,45.19419883080902
963,963,163,110,893,101,40.6833386187984
964,964,164,110,852,105,42.760737045736
965,965,165,110,875,100,43.18464708625035
966,966,166,110,869,106,42.77770730728106
967,967,167,110,864,94,42.732184011490524
968,968,168,110,863,101,40.808104135880384
969,969,169,110,850,102,41.44267732977887
970,970,170,110,911,104,41.835937095753195
971,971,171,110,868,106,47.543593437271795
972,972,172,110,855,116,43.23764578941983
973,973,173,110,858,96,44.6259754558441
974,974,174,110,873,101,44.03341325258329
975,975,175,110,871,99,45.78942197334044
976,976,176,110,865,101,42.75029402948604
977,977,177,110,896,93,41.90048640177085
978,978,178,110,868,93,44.25326355065197
979,979,179,110,887,108,44.92565054966231
980,980,180,110,868,98,39.32294892079501
981,981,181,110,858,101,38.98116127905424
982,982,182,110,882,95,41.10785936500278
983,983,183,110,882,100,44.04299624678319
984,984,184,110,905,112,43.43238496160425
985,985,185,110,886,109,44.857398735989115
986,986,186,110,889,97,37.85355623307522
987,987,187,110,866,105,41.71787139658529
988,988,188,110,844,92,39.05701494261379
989,989,189,110,875,97,45.065329843209874
990,990,190,110,876,98,41.43736250860813
991,991,191,110,851,92,38.58436099362321
992,992,192,110,861,96,45.38475152455307
993,993,193,110,885,100,39.52919649560331
994,994,194,110,883,103,44.95713181445465
995,995,195,110,875,109,49.31180094295376
996,996,196,110,861,98,34.84518428637167
997,997,197,110,866,103,39.9408435630464
998,998,198,110,847,100,43.77729161275369
999,999,199,110,876,98,41.52301159088275
1000,1000,0,130,906,119,60.38202607851021
1001,1001,1,130,942,131,62.91231253299275
1002,1002,2,130,976,135,60.76858610652209
1003,1003,3,130,885,122,66.02034614786898
1004,1004,4,130,954,113,69.0316045861018
1005,1005,5,130,931,127,57.92364250752675
1006,1006,6,130,1019,129,64.28690917899146
1007,1007,7,130,930,127,56.18386445766567
1008,1008,8,130,885,135,65.47017013862178
1009,1009,9,130,932,120,66.3368573114141
1010,1010,10,130,943,128,59.72350572356424
1011,1011,11,130,870,141,68.05176213090267
1012,1012,12,130,906,131,72.15419562117116
1013,1013,13,130,1006,120,64.90602235497266
1014,1014,14,130,929,123,65.69390727735937
1015,1015,15,130,893,124,61.28414665684827
1016,1016,16,130,911,124,69.31809365091875
1017,1017,17,130,890,127,65.81535500740003
1018,1018,18,130,923,122,56.196280692173744
1019,1019,19,130,918,135,65.45930032722637
1020,1020,20,130,899,125,68.06938378170145
1021,1021,21,130,916,125,62.320339130003
1022,1022,22,130,927,134,61.6386506647235
1023,1023,23,130,905,124,67.51025341218569
1024,1024,24,130,898,129,58.79052162875967
1025,1025,25,130,885,130,65.65819499561493
1026,1026,26,130,914,123,69.92733584193377
1027,1027,27,130,921,128,63.166157260432925
1028,1028,28,130,929,121,63.442190686685805
1029,1029,29,130,925,128,65.96772617187756
1030,1030,30,130,893,121,57.3352769275587
1031,1031,31,130,909,126,65.98767511167325
1032,1032,32,130,883,135,68.78696874543091
1033,1033,33,130,904,121,66.98453808545509
1034,1034,34,130,910,125,61.27338043514245
1035,1035,35,130,870,132,67.26410485622485
1036,1036,36,130,909,122,58.07229873438847
1037,1037,37,130,867,129,55.44243675402154
1038,1038,38,130,954,125,65.53719476839824
1039,1039,39,130,923,125,63.430187578106434
1040,1040,40,130,946,123,73.50078226444299
1041,1041,41,130,909,120,67.62897249395489
1042,1042,42,130,915,139,54.19055713719977
1043,1043,43,130,898,119,64.89431786394027
1044,1044,44,130,925,141,60.97044771864511
1045,1045,45,130,898,135,65.37689638186995
1046,1046,46,130,956,101,65.82423462850325
1047,1047,47,130,930,132,65.73645259702167
1048,1048,48,130,890,127,65.60785384681003
1049,1049,49,130,885,129,61.214081273414855
1050,1050,50,130,917,135,59.595794161221605
1051,1051,51,130,895,128,73.56826953779378
1052,1052,52,130,880,119,66.02158281511952
1053,1053,53,130,908,123,63.11357290117343
1054,1054,54,130,929,129,70.2946236260017
1055,1055,55,130,967,138,61.78085134968451
1056,1056,56,130,921,115,65.44226995971728
1057,1057,57,130,860,143,64.95013188281614
1058,1058,58,130,911,124,63.06084139342863
1059,1059,59,130,884,140,60.665671932804656
1060,1060,60,130,901,135,57.10640410790357
1061,1061,61,130,924,144,66.2508354172847
1062,1062,62,130,944,131,68.33182485402511
1063,1063,63,130,915,136,64.17387877932097
1064,1064,64,130,895,116,65.58032157729262
1065,1065,65,130,929,115,61.38921300897464
1066,1066,66,130,944,119,67.01770327718879
1067,1067,67,130,911,117,59.304027865453314
1068,1068,68,130,907,117,67.79627322371311
1069,1069,69,130,906,136,65.97826089000114
1070,1070,70,130,939,128,65.97245808063632
1071,1071,71,130,903,123,67.41630820435194
1072,1072,72,130,897,127,63.38679961103318
1073,1073,73,130,908,130,62.362718718648274
1074,1074,74,130,961,122,67.07108344536704
1075,1075,75,130,935,140,69.74287357582575
1076,1076,76,130,886,131,66.87108767884851
1077,1077,77,130,921,136,68.96260817436985
1078,1078,78,130,910,133,69.23472328686867
1079,1079,79,130,934,133,63.688465526117355
1080,1080,80,130,921,129,63.10504709163863
1081,1081,81,130,865,121,56.56021841957839
1082,1082,82,130,891,137,69.10013138352515
1083,1083,83,130,923,113,65.04023700791501
1084,1084,84,130,935,124,65.2379775095698
1085,1085,85,130,935,127,69.46433951671445
1086,1086,86,130,889,130,65.00598768940715
1087,1087,87,130,888,117,68.54000553681375
1088,1088,88,130,910,115,65.64090147171574
1089,1089,89,130,956,126,53.33995098793587
1090,1090,90,130,939,135,64.72290783439684
1091,1091,91,130,923,112,71.578948969186
1092,1092,92,130,888,132,71.09563697249918
1093,1093,93,130,920,140,50.098923432809016
1094,1094,94,130,975,120,67.68255508986825
1095,1095,95,130,904,130,67.11944781390062
1096,1096,96,130,902,119,60.293830763474254
1097,1097,97,130,939,124,68.34498664014576
1098,1098,98,130,985,126,63.07523321186217
1099,1099,99,130,924,143,52.56785079320557
1100,1100,100,130,926,138,63.98801331415431
1101,1101,101,130,936,129,65.25759723094093
1102,1102,102,130,924,117,68.93360260036809
1103,1103,103,130,881,133,67.44488590514015
1104,1104,104,130,899,134,67.83080989435125
1105,1105,105,130,908,123,58.08458431055814
1106,1106,106,130,907,136,68.4916477464681
1107,1107,107,130,878,138,64.44107469150559
1108,1108,108,130,896,134,64.32148117122605
1109,1109,109,130,903,125,67.80126927074188
1110,1110,110,130,912,117,64.43830295812636
1111,1111,111,130,907,124,66.8874072943902
1112,1112,112,130,926,130,66.0868395125139
1113,1113,113,130,902,110,58.69499566279309
1114,1114,114,130,920,125,65.99066316934295
1115,1115,115,130,890,144,69.05502696580996
1116,1116,116,130,886,131,58.771360059874254
1117,1117,117,130,914,127,66.72359677604751
1118,1118,118,130,892,129,61.74073122710576
1119,1119,119,130,934,105,63.690165155813744
1120,1120,120,130,903,134,66.54795119018908
1121,1121,121,130,908,120,69.23331417730684
1122,1122,122,130,923,130,65.17184653788884
1123,1123,123,130,941,117,64.01238899595116
1124,1124,124,130,948,119,72.10130964686662
1125,1125,125,130,891,122,50.81626258134046
1126,1126,126,130,932,131,62.06396284126616
1127,1127,127,130,888,138,62.31452021319914
1128,1128,128,130,892,129,67.1742797620837
1129,1129,129,130,936,112,69.65671507356491
1130,1130,130,130,860,146,60.62721585499307
1131,1131,131,130,890,131,70.56590469027881
1132,1132,132,130,884,125,74.42782175882574
1133,1133,133,130,911,129,63.13850131088603
1134,1134,134,130,875,121,58.28190193770088
1135,1135,135,130,893,116,58.19100412553671
1136,1136,136,130,914,128,63.44125902974985
1137,1137,137,130,881,121,65.93085002536314
1138,1138,138,130,931,119,70.0398434529861
1139,1139,139,130,929,122,54.783261520987686
1140,1140,140,130,888,123,63.19819276521274
1141,1141,141,130,876,125,58.578710602575285
1142,1142,142,130,883,132,69.61680175264863
1143,1143,143,130,914,141,61.263953273068594
1144,1144,144,130,909,124,65.48938841593717
1145,1145,145,130,912,129,71.94324632675935
1146,1146,146,130,896,125,62.33338638339682
1147,1147,147,130,917,132,40.28444263892907
1148,1148,148,130,915,125,67.11472108499224
1149,1149,149,130,904,116,62.748013236793305
1150,1150,150,130,925,118,65.92856809715072
1151,1151,151,130,912,117,63.180107671341105
1152,1152,152,130,888,132,69.78536944901819
1153,1153,153,130,948,121,71.6113900064264
1154,1154,154,130,895,118,69.23758075197208
1155,1155,155,130,912,122,56.72878433800758
1156,1156,156,130,929,122,67.0999946389021
1157,1157,157,130,915,136,64.27508302224655
1158,1158,158,130,934,129,70.18835070359104
1159,1159,159,130,950,137,70.55719134256819
1160,1160,160,130,931,139,66.25426120949317
1161,1161,161,130,914,135,64.44744571449651
1162,1162,162,130,908,129,72.01401711794485
1163,1163,163,130,944,124,65.59196641908115
1164,1164,164,130,900,130,69.03315603039177
1165,1165,165,130,898,134,70.95614833522896
1166,1166,166,130,919,128,68.85162866255199
1167,1167,167,130,893,134,67.99017543672343
1168,1168,168,130,917,129,64.39492132539354
1169,1169,169,130,893,118,66.17517542802126
1170,1170,170,130,953,119,64.54592687859868
1171,1171,171,130,887,140,74.22117897365389
1172,1172,172,130,905,130,75.46029861565151
1173,1173,173,130,884,128,62.67838423015085
1174,1174,174,130,902,133,61.89938140705599
1175,1175,175,130,921,130,67.05329669965832
1176,1176,176,130,920,128,67.63083921182552
1177,1177,177,130,962,121,58.29076883168931
1178,1178,178,130,924,127,67.75906577022666
1179,1179,179,130,952,130,68.0711193342164
1180,1180,180,130,922,123,62.05658157072944
1181,1181,181,130,915,140,65.34293327559229
1182,1182,182,130,929,123,66.91272214798306
1183,1183,183,130,902,124,67.6966704579672
1184,1184,184,130,944,126,65.74533039965998
1185,1185,185,130,927,136,69.06687355485366
1186,1186,186,130,990,133,62.423177541652635
1187,1187,187,130,903,128,68.57500862386681
1188,1188,188,130,896,122,61.76846980440413
1189,1189,189,130,894,117,54.885636116310486
1190,1190,190,130,915,120,65.78021961640115
1191,1191,191,130,932,111,71.36502709709164
1192,1192,192,130,901,118,67.16854440322284
1193,1193,193,130,946,114,58.72965479388815
1194,1194,194,130,918,116,68.89994960761233
1195,1195,195,130,906,125,65.8071717781345
1196,1196,196,130,940,132,58.558524927822
1197,1197,197,130,910,137,59.55939205294744
1198,1198,198,130,883,124,59.3573031946149
1199,1199,199,130,896,123,52.01103809062211
1200,1200,0,160,958,162,86.04805344366532
1201,1201,1,160,1002,170,63.774688239868745
1202,1202,2,160,996,161,90.79964268126017
1203,1203,3,160,881,158,83.08288342412217
1204,1204,4,160,981,159,88.22059304954517
1205,1205,5,160,962,148,87.48085773334068
1206,1206,6,160,1016,154,61.59937169257847
1207,1207,7,160,988,144,96.32912554193194
1208,1208,8,160,898,170,84.0048594532664
1209,1209,9,160,928,164,78.42139851127043
1210,1210,10,160,984,158,91.64205492180895
1211,1211,11,160,892,153,88.69955193255349
1212,1212,12,160,906,162,90.84028605776481
1213,1213,13,160,1027,161,86.21118760642287
1214,1214,14,160,961,175,93.48561782508973
1215,1215,15,160,910,158,74.43690477710054
1216,1216,16,160,900,153,74.60899599549212
1217,1217,17,160,899,172,78.60649666762158
1218,1218,18,160,946,158,86.49150555196096
1219,1219,19,160,921,169,73.20008398994933
1220,1220,20,160,927,168,88.46894581957164
1221,1221,21,160,952,163,83.46363521645065
1222,1222,22,160,943,140,89.40546531623536
1223,1223,23,160,915,161,87.75586594559196
1224,1224,24,160,916,168,82.57755408616683
1225,1225,25,160,900,155,83.65345465896281
1226,1226,26,160,919,148,84.19716164181472
1227,1227,27,160,945,153,66.00856864129265
1228,1228,28,160,938,163,68.80632002827632
1229,1229,29,160,930,158,91.351590731481
1230,1230,30,160,950,163,85.46051958721246
1231,1231,31,160,929,162,83.42981535400796
1232,1232,32,160,907,162,80.87475177469871
1233,1233,33,160,926,162,87.02864546426486
1234,1234,34,160,929,156,79.35320290110162
1235,1235,35,160,866,149,76.17353167297864
1236,1236,36,160,958,156,87.48567444595108
1237,1237,37,160,893,171,74.57288089312281
1238,1238,38,160,970,166,90.53841711625299
1239,1239,39,160,939,176,84.36164046547285
1240,1240,40,160,917,163,87.96545600157255
1241,1241,41,160,902,158,69.37020231875127
1242,1242,42,160,940,160,84.0371598756459
1243,1243,43,160,905,156,87.08390363469489
1244,1244,44,160,931,156,73.22742380132705
1245,1245,45,160,896,150,75.99906554072855
1246,1246,46,160,960,158,87.45546881383129
1247,1247,47,160,950,161,97.48650783895899
1248,1248,48,160,896,174,86.36207983228199
1249,1249,49,160,905,171,93.93508001520857
1250,1250,50,160,943,151,87.77616101373307
1251,1251,51,160,897,174,83.01309812165988
1252,1252,52,160,905,153,78.10975734494322
1253,1253,53,160,906,148,65.75525141217412
1254,1254,54,160,933,167,80.66777926568606
1255,1255,55,160,967,147,81.04910060737043
1256,1256,56,160,939,176,67.83313685647825
1257,1257,57,160,881,158,86.92719035299103
1258,1258,58,160,943,161,91.74748506178769
1259,1259,59,160,895,147,82.68643806899622
1260,1260,60,160,929,135,85.30203578221958
1261,1261,61,160,921,157,71.10454308018737
1262,1262,62,160,947,160,82.37059536979804
1263,1263,63,160,917,147,73.19645053524901
1264,1264,64,160,900,144,83.6272762132573
1265,1265,65,160,946,162,94.13264204300705
1266,1266,66,160,957,162,85.95609814639111
1267,1267,67,160,924,147,84.40649081039739
1268,1268,68,160,907,153,80.96975640031556
1269,1269,69,160,927,165,94.04084442676935
1270,1270,70,160,975,156,67.71862094676686
1271,1271,71,160,917,171,93.97896902518421
1272,1272,72,160,911,159,89.61122442512509
1273,1273,73,160,918,153,86.86325119670138
1274,1274,74,160,977,153,90.87839402079982
1275,1275,75,160,936,161,80.83585746662942
1276,1276,76,160,910,154,84.04322931572702
1277,1277,77,160,932,144,74.21294748100605
1278,1278,78,160,914,148,78.66333621343378
1279,1279,79,160,979,145,70.62038532433967
1280,1280,80,160,931,154,78.24264808231297
1281,1281,81,160,873,155,67.87781970931414
1282,1282,82,160,892,159,89.31694787861534
1283,1283,83,160,932,152,84.97260896506481
1284,1284,84,160,966,160,83.69760339320266
1285,1285,85,160,923,146,84.11433120733666
1286,1286,86,160,893,167,87.03681671714573
1287,1287,87,160,904,161,92.46650669749248
1288,1288,88,160,946,159,87.30023195034958
1289,1289,89,160,984,157,80.73466426512083
1290,1290,90,160,952,157,85.4427146029419
1291,1291,91,160,935,155,90.46125859299914
1292,1292,92,160,888,163,85.32300114646523
1293,1293,93,160,922,140,53.56730604709277
1294,1294,94,160,990,156,88.59987998585048
1295,1295,95,160,926,158,95.21316942318091
1296,1296,96,160,936,152,95.91868737961723
1297,1297,97,160,955,158,85.34473973389555
1298,1298,98,160,984,147,62.0112180707263
1299,1299,99,160,961,143,85.35696939497416
1300,1300,100,160,946,150,76.03958669349784
1301,1301,101,160,937,158,74.92881227763006
1302,1302,102,160,909,166,78.71524891958164
1303,1303,103,160,895,165,84.98545548636656
1304,1304,104,160,895,157,75.97440680795678
1305,1305,105,160,953,154,88.58743682791098
1306,1306,106,160,910,163,69.75629144483436
1307,1307,107,160,892,156,88.02326569046703
1308,1308,108,160,914,151,94.51592771019033
1309,1309,109,160,903,150,76.49161028777809
1310,1310,110,160,925,153,83.60292116873168
1311,1311,111,160,921,159,80.41675160831127
1312,1312,112,160,948,155,79.44534605466312
1313,1313,113,160,934,161,80.06124015184325
1314,1314,114,160,925,150,91.20782140676684
1315,1315,115,160,890,144,82.6368186846271
1316,1316,116,160,906,155,78.75657999455156
1317,1317,117,160,931,149,81.94921361290093
1318,1318,118,160,893,155,77.3779923531104
1319,1319,119,160,955,151,75.35950621989507
1320,1320,120,160,928,152,83.66745047781656
1321,1321,121,160,910,165,89.17780601064148
1322,1322,122,160,944,156,88.74765009892432
1323,1323,123,160,954,165,76.37390703894286
1324,1324,124,160,942,164,88.47384821757808
1325,1325,125,160,931,153,95.74990861532524
1326,1326,126,160,960,153,84.5143794105993
1327,1327,127,160,924,158,94.01198515912934
1328,1328,128,160,880,153,72.7896044710021
1329,1329,129,160,944,163,90.94286813033855
1330,1330,130,160,860,146,60.69706402618358
1331,1331,131,160,901,163,86.08442766882317
1332,1332,132,160,875,170,86.5297948134157
1333,1333,133,160,944,146,88.08530844234926
1334,1334,134,160,890,150,77.2967221509217
1335,1335,135,160,918,160,92.62600603604898
1336,1336,136,160,924,164,90.62651840240129
1337,1337,137,160,899,166,95.52698508139989
1338,1338,138,160,939,147,87.47500980669534
1339,1339,139,160,948,155,84.58719422502902
1340,1340,140,160,906,161,93.5004644626566
1341,1341,141,160,926,166,80.28584040714878
1342,1342,142,160,894,162,91.80242188357832
1343,1343,143,160,965,165,82.41860186950362
1344,1344,144,160,916,166,79.7710512641658
1345,1345,145,160,906,166,77.59733674782223
1346,1346,146,160,931,168,89.51123468845161
1347,1347,147,160,957,160,76.89894648613112
1348,1348,148,160,922,161,66.89790700363542
1349,1349,149,160,949,152,86.3980966327499
1350,1350,150,160,936,160,84.49184417168026
1351,1351,151,160,934,147,85.33738037115981
1352,1352,152,160,887,169,80.33160824381928
1353,1353,153,160,935,160,72.60646354447682
1354,1354,154,160,881,172,86.42046776116469
1355,1355,155,160,954,171,79.94567382774882
1356,1356,156,160,937,148,81.04754011947948
1357,1357,157,160,908,156,74.70248096786791
1358,1358,158,160,927,147,82.62762339773299
1359,1359,159,160,991,147,91.40167759516433
1360,1360,160,160,919,152,51.27954750488713
1361,1361,161,160,937,151,87.81998841362295
1362,1362,162,160,900,165,81.06611693830276
1363,1363,163,160,947,163,82.19935865279537
1364,1364,164,160,922,146,88.1489377140364
1365,1365,165,160,889,163,72.2766860104648
1366,1366,166,160,919,164,79.23243134933844
1367,1367,167,160,892,158,73.71270899177557
1368,1368,168,160,923,164,83.40002226714562
1369,1369,169,160,904,148,82.85568913414576
1370,1370,170,160,943,149,79.95543439479614
1371,1371,171,160,872,167,82.5405538402947
1372,1372,172,160,895,152,73.78400262930828
1373,1373,173,160,896,167,72.89223676931206
1374,1374,174,160,920,160,86.37748172658948
1375,1375,175,160,943,149,83.97102843780071
1376,1376,176,160,933,155,87.42268123319639
1377,1377,177,160,967,158,77.5389361688067
1378,1378,178,160,949,146,79.63009652237747
1379,1379,179,160,969,173,76.82311308196108
1380,1380,180,160,926,150,67.419548202498
1381,1381,181,160,927,158,78.16799210362895
1382,1382,182,160,938,162,86.08844181109706
1383,1383,183,160,899,155,83.6246158491045
1384,1384,184,160,939,166,78.25650517640766
1385,1385,185,160,936,158,87.90465406342541
1386,1386,186,160,1014,151,89.95080871341278
1387,1387,187,160,912,159,78.28883395333662
1388,1388,188,160,921,152,82.1160979661822
1389,1389,189,160,923,156,79.40226906613606
1390,1390,190,160,945,173,87.17068617562097
1391,1391,191,160,915,160,89.45234222526285
1392,1392,192,160,938,158,81.72905925644996
1393,1393,193,160,982,156,90.06556272908713
1394,1394,194,160,911,155,78.76038360916631
1395,1395,195,160,902,159,80.61085713244285
1396,1396,196,160,948,157,79.56809073448416
1397,1397,197,160,926,157,84.11043126141331
1398,1398,198,160,911,153,78.11291522836437
1399,1399,199,160,924,153,79.21180719024936
1400,1400,0,190,1073,174,73.07818056044798
1401,1401,1,190,,,
1402,1402,2,190,1042,175,95.78468103270664
1403,1403,3,190,938,162,93.37157216138895
1404,1404,4,190,1028,188,67.4551894696209
1405,1405,5,190,1026,187,99.42466539602172
1406,1406,6,190,,,
1407,1407,7,190,,,
1408,1408,8,190,957,176,90.73660212487151
1409,1409,9,190,999,178,92.79036458103006
1410,1410,10,190,1054,169,79.54088087914432
1411,1411,11,190,977,171,94.04954410385824
1412,1412,12,190,1047,178,73.02655461360088
1413,1413,13,190,,,
1414,1414,14,190,1013,181,92.5040371740502
1415,1415,15,190,1014,176,90.60352169009913
1416,1416,16,190,989,191,101.65961880754168
1417,1417,17,190,935,175,68.11480566514791
1418,1418,18,190,1000,154,92.17453693046954
1419,1419,19,190,1039,195,97.46411987582648
1420,1420,20,190,967,186,93.72295718904373
1421,1421,21,190,1075,153,99.95708609165716
1422,1422,22,190,,,
1423,1423,23,190,1014,174,97.50745116462151
1424,1424,24,190,966,172,89.7978667780142
1425,1425,25,190,935,182,77.64762685661054
1426,1426,26,190,1013,181,98.73714634950123
1427,1427,27,190,1053,191,64.46054190549586
1428,1428,28,190,1050,185,92.7197371623417
1429,1429,29,190,1028,172,94.76882554678349
1430,1430,30,190,,,
1431,1431,31,190,1025,178,76.82237972075704
1432,1432,32,190,1035,162,101.51212069304609
1433,1433,33,190,969,172,102.60300072668576
1434,1434,34,190,1012,177,97.93635044007932
1435,1435,35,190,959,169,91.97935015822533
1436,1436,36,190,1074,172,99.52417845786658
1437,1437,37,190,944,196,68.4187696336066
1438,1438,38,190,1054,186,89.60301112245162
1439,1439,39,190,1026,196,96.85057755619036
1440,1440,40,190,951,176,79.30704725930033
1441,1441,41,190,993,181,90.20883793329749
1442,1442,42,190,1020,178,89.38062214578162
1443,1443,43,190,1024,168,97.44111788775454
1444,1444,44,190,1043,182,102.66200663655127
1445,1445,45,190,974,183,69.46155309529993
1446,1446,46,190,1006,187,76.65511734414022
1447,1447,47,190,1020,183,90.70997500722886
1448,1448,48,190,947,184,75.13250077172125
1449,1449,49,190,961,180,92.0886794940839
1450,1450,50,190,1022,185,81.74430215264391
1451,1451,51,190,1006,180,88.7175720268738
1452,1452,52,190,999,189,84.53604010886559
1453,1453,53,190,1019,181,86.69162619175177
1454,1454,54,190,1008,171,100.75095237517284
1455,1455,55,190,1060,177,88.33554652317085
1456,1456,56,190,,,
1457,1457,57,190,1054,171,96.09687875700324
1458,1458,58,190,998,170,89.98829174130644
1459,1459,59,190,953,168,92.72259348638929
1460,1460,60,190,996,182,98.86870111545679
1461,1461,61,190,1015,177,82.85327854493562
1462,1462,62,190,1003,168,73.16844439382874
1463,1463,63,190,1021,176,96.20304060436617
1464,1464,64,190,941,174,75.07712145250811
1465,1465,65,190,1031,189,100.93381725513423
1466,1466,66,190,1027,172,100.12268637461715
1467,1467,67,190,990,173,88.93351841563116
1468,1468,68,190,1049,177,93.435226770511
1469,1469,69,190,984,179,81.22419482062169
1470,1470,70,190,,,
1471,1471,71,190,999,176,90.13063199163668
1472,1472,72,190,1000,176,96.39507527510939
1473,1473,73,190,1046,190,95.42484134855614
1474,1474,74,190,1033,183,98.27438461983199
1475,1475,75,190,1019,158,99.66588332633927
1476,1476,76,190,971,188,92.5683138817995
1477,1477,77,190,1032,177,80.06300807147724
1478,1478,78,190,1028,185,82.97799940565142
1479,1479,79,190,1181,151,83.71348603463116
1480,1480,80,190,1051,177,93.9009367037135
1481,1481,81,190,888,173,62.33293989142327
1482,1482,82,190,958,179,95.12727549403127
1483,1483,83,190,971,185,85.3990660693112
1484,1484,84,190,1046,179,79.53023147081716
1485,1485,85,190,1026,176,97.1479543820568
1486,1486,86,190,947,182,79.50178085410684
1487,1487,87,190,979,192,90.35269564882813
1488,1488,88,190,1054,189,92.72691433533772
1489,1489,89,190,1033,191,75.00578358790918
1490,1490,90,190,1059,180,96.12145641025494
1491,1491,91,190,1012,174,91.07599070154598
1492,1492,92,190,925,180,74.00897540079234
1493,1493,93,190,997,181,84.78415336798805
1494,1494,94,190,1074,166,88.88141474942091
1495,1495,95,190,1019,177,96.3175530843167
1496,1496,96,190,963,183,89.51386027352244
1497,1497,97,190,978,195,50.21403180220637
1498,1498,98,190,,,
1499,1499,99,190,1003,188,76.37359933466797
1500,1500,100,190,,,
1501,1501,101,190,1002,170,98.67674763344314
1502,1502,102,190,1036,183,89.41239838046081
1503,1503,103,190,963,188,71.76729327709168
1504,1504,104,190,944,177,97.41361642085121
1505,1505,105,190,1041,178,95.3568538837497
1506,1506,106,190,990,175,74.17380138941522
1507,1507,107,190,942,176,79.25290550246059
