,ID,trial,TargetPosition,RT,ampWinner,ampAveraging
735,735,35,80,803,67,57.18210168132558
736,736,36,80,808,61,55.818852758327544
737,737,37,80,759,69,43.62124182411254
738,738,38,80,485,41,31.017968134935973
739,739,39,80,799,52,55.717426603195115
740,740,40,80,803,50,49.15200029050138
741,741,41,80,794,55,52.848506886141486
742,742,42,80,800,61,60.637750296358185
743,743,43,80,797,61,58.3521128453174
744,744,44,80,818,68,58.63489718470111
745,745,45,80,810,59,58.96093689130376
746,746,46,80,757,61,44.08166085919203
747,747,47,80,776,56,42.7861970720775
748,748,48,80,811,66,64.17233958786242
749,749,49,80,843,57,56.32195009111286
750,750,50,80,799,72,59.17719932758866
751,751,51,80,804,54,57.04697125417887
752,752,52,80,797,57,54.072413960421564
753,753,53,80,794,55,45.164372761788535
754,754,54,80,801,55,51.034752642090716
755,755,55,80,788,54,47.8842351606317
756,756,56,80,816,58,57.628654934066915
757,757,57,80,823,79,62.63133570166576
758,758,58,80,813,56,63.95033037082374
759,759,59,80,806,70,60.66828782907218
760,760,60,80,616,47,34.33471675111164
761,761,61,80,782,68,49.44856971836166
762,762,62,80,783,68,50.149833974156564
763,763,63,80,788,67,45.253072632447
764,764,64,80,796,59,57.905120803175905
765,765,65,80,801,55,49.79331626985318
766,766,66,80,768,47,41.033877283074595
767,767,67,80,763,58,42.50178099608722
768,768,68,80,314,50,33.25894006973439
769,769,69,80,823,59,57.71112666324348
770,770,70,80,764,62,47.99290607941594
771,771,71,80,808,57,55.64962908729878
772,772,72,80,810,52,55.91326692067178
773,773,73,80,838,78,55.009389581162864
774,774,74,80,781,52,46.40336118227548
775,775,75,80,788,54,47.8300469992679
776,776,76,80,792,63,48.50931346170746
777,777,77,80,788,70,49.24805908150986
778,778,78,80,779,47,41.531217251773136
779,779,79,80,788,58,48.16404308706243
780,780,80,80,794,60,46.50085810165914
781,781,81,80,817,62,58.025155201115034
782,782,82,80,804,66,52.74975689402298
783,783,83,80,786,53,48.281842697397614
784,784,84,80,806,48,58.26694531075817
785,785,85,80,785,63,47.30367261929957
786,786,86,80,786,57,45.622613307761995
787,787,87,80,803,68,55.725901865131476
788,788,88,80,801,55,55.388445403616736
789,789,89,80,793,54,46.83078640655074
790,790,90,80,789,59,50.300690590681484
791,791,91,80,816,72,55.88671968421972
792,792,92,80,783,44,43.45500972547941
793,793,93,80,805,46,51.55633113383107
794,794,94,80,790,58,49.38880702530087
795,795,95,80,807,52,58.42365320012212
796,796,96,80,780,53,42.01531260394572
797,797,97,80,798,66,59.22028577546871
798,798,98,80,796,50,47.72003891962153
799,799,99,80,801,45,52.6021984173674
